date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:10:36	106793/106793	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/katalog/6/1540978606271.jpg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/katalog/6/1540978606271.jpg	(from https://himsiunair.com/katalog)
16:10:36	8978/8978	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:10:33%20GMT	https://himsiunair.com/katalog/8/view	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/katalog/8/view.html	(from https://himsiunair.com/katalog)
16:10:37	99227/99227	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/katalog/7/1540978608436.jpg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/katalog/7/1540978608436.jpg	(from https://himsiunair.com/katalog)
16:10:45	8978/8978	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:10:45%20GMT	https://himsiunair.com/katalog/9/view	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/katalog/9/view.html	(from https://himsiunair.com/katalog)
16:10:46	92690/92690	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/katalog/9/1540978609848.jpg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/katalog/9/1540978609848.jpg	(from https://himsiunair.com/katalog)
16:10:46	9118/9118	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:10:46%20GMT	https://himsiunair.com/katalog/12/view	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/katalog/12/view.html	(from https://himsiunair.com/katalog)
16:10:48	49790/49790	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/katalog/12/1.jpg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/katalog/12/1.jpg	(from https://himsiunair.com/katalog)
16:10:56	93472/93472	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Apr%202020%2008:32:05%20GMT	https://himsiunair.com/image/foto_bidang/BENDAHARA1.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/image/foto_bidang/BENDAHARA1.jpeg	(from https://himsiunair.com/)
16:11:21	143605/143605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Apr%202020%2008:32:08%20GMT	https://himsiunair.com/image/foto_bidang/SEKERTARIS2.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/image/foto_bidang/SEKERTARIS2.jpeg	(from https://himsiunair.com/)
16:11:42	116119/116119	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Apr%202020%2008:32:06%20GMT	https://himsiunair.com/image/foto_bidang/BENDAHARA2.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/image/foto_bidang/BENDAHARA2.jpeg	(from https://himsiunair.com/)
16:11:49	362592/362592	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Apr%202020%2008:32:07%20GMT	https://himsiunair.com/image/foto_bidang/PSDM.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/image/foto_bidang/PSDM.jpeg	(from https://himsiunair.com/)
16:11:49	373402/373402	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Apr%202020%2008:32:07%20GMT	https://himsiunair.com/image/foto_bidang/RISTEK.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/image/foto_bidang/RISTEK.jpeg	(from https://himsiunair.com/)
16:11:51	940/940	---MCZ	200	added ('OK')	text/css	date:Mon,%2029%20Jun%202020%2010:32:33%20GMT	https://himsiunair.com/css/user/detail-news.css	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/css/user/detail-news.css	(from https://himsiunair.com/berita/36/details)
16:11:53	12986/12986	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:11:52%20GMT	https://himsiunair.com/berita/20/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/20/details.html	(from https://himsiunair.com/beranda?page=4)
16:11:53	1482/1482	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2009:11:52%20GMT	https://himsiunair.com/uploads/news/63c296af8ae6e84101ebcf33c2c4b6f2.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/63c296af8ae6e84101ebcf33c2c4b6f2.jpeg	(from https://himsiunair.com/beranda)
16:11:53	12700/12700	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:11:52%20GMT	https://himsiunair.com/berita/34/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/34/details	(from https://himsiunair.com/beranda)
16:11:54	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Jun%202020%2010:32:34%20GMT	https://himsiunair.com/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://himsiunair.com/font-awesome/css/font-awesome.min.css)
16:11:55	1482/1482	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2009:11:54%20GMT	https://himsiunair.com/uploads/news/ca42d34c123041e7ee469be6d2c02bdc.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/ca42d34c123041e7ee469be6d2c02bdc.jpeg	(from https://himsiunair.com/beranda?page=4)
16:11:55	11803/11803	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:11:55%20GMT	https://himsiunair.com/berita/19/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/19/details.html	(from https://himsiunair.com/beranda?page=4)
16:11:55	1482/1482	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2009:11:56%20GMT	https://himsiunair.com/uploads/news/598d07e7761f5bca3a3f78e95b6db422.png	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/598d07e7761f5bca3a3f78e95b6db422.png	(from https://himsiunair.com/beranda?page=4)
16:11:56	11912/11912	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:11:56%20GMT	https://himsiunair.com/berita/18/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/18/details.html	(from https://himsiunair.com/beranda?page=4)
16:11:56	42612/42612	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/2f91ddfbcb19726cf6d7d026bb5914ba.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/2f91ddfbcb19726cf6d7d026bb5914ba.jpg	(from https://himsiunair.com/beranda?page=4)
16:11:57	12395/12395	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:11:56%20GMT	https://himsiunair.com/berita/17/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/17/details.html	(from https://himsiunair.com/beranda?page=4)
16:11:58	12910/12910	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:11:58%20GMT	https://himsiunair.com/berita/16/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/16/details.html	(from https://himsiunair.com/beranda?page=5)
16:12:00	17585/17585	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/6935869c1a31bb22cd2127ca0c957609.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/6935869c1a31bb22cd2127ca0c957609.jpg	(from https://himsiunair.com/beranda?page=5)
16:12:01	10350/10350	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:00%20GMT	https://himsiunair.com/berita/15/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/15/details.html	(from https://himsiunair.com/beranda?page=5)
16:12:03	15098/15098	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/0f0e206135f0d770c721207c045aecaf.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/0f0e206135f0d770c721207c045aecaf.jpg	(from https://himsiunair.com/beranda?page=5)
16:12:05	12398/12398	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:03%20GMT	https://himsiunair.com/berita/14/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/14/details.html	(from https://himsiunair.com/beranda?page=5)
16:12:09	18105/18105	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/4dbf14201f003194e439bb8f4a3921f0.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/4dbf14201f003194e439bb8f4a3921f0.jpg	(from https://himsiunair.com/beranda?page=5)
16:12:11	354882/354882	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/6607b4bc1f4c5df147397fff0e87b5a8.png	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/6607b4bc1f4c5df147397fff0e87b5a8.png	(from https://himsiunair.com/beranda?page=4)
16:12:11	14881/14881	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:09%20GMT	https://himsiunair.com/berita/13/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/13/details.html	(from https://himsiunair.com/beranda?page=5)
16:12:12	19499/19499	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/d6a5d47c69e14066e4a37f4d638c8aa5.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/d6a5d47c69e14066e4a37f4d638c8aa5.jpg	(from https://himsiunair.com/beranda?page=5)
16:12:12	41619/41619	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:12%20GMT	https://himsiunair.com/berita/12/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/12/details.html	(from https://himsiunair.com/beranda?page=6)
16:12:15	14553/14553	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:13%20GMT	https://himsiunair.com/berita/11/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/11/details.html	(from https://himsiunair.com/beranda?page=6)
16:12:19	21310/21310	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:17%20GMT	https://himsiunair.com/berita/10/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/10/details.html	(from https://himsiunair.com/beranda?page=6)
16:12:25	353390/353390	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/9ccad44aa5c338a6e25ad4b8fc84bdfb.png	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/9ccad44aa5c338a6e25ad4b8fc84bdfb.png	(from https://himsiunair.com/beranda?page=6)
16:12:26	13357/13357	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:23%20GMT	https://himsiunair.com/berita/8/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/8/details.html	(from https://himsiunair.com/beranda?page=6)
16:12:29	15443/15443	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/e00e56089f243ad8ef0840c546902121.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/e00e56089f243ad8ef0840c546902121.jpg	(from https://himsiunair.com/beranda?page=6)
16:12:30	18102/18102	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:29%20GMT	https://himsiunair.com/berita/7/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/7/details.html	(from https://himsiunair.com/beranda?page=7)
16:12:34	42692/42692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/ff958be56f360c28d63acd6e4b22a1f5.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/ff958be56f360c28d63acd6e4b22a1f5.jpg	(from https://himsiunair.com/beranda?page=7)
16:12:34	15215/15215	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:33%20GMT	https://himsiunair.com/berita/6/details	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/berita/6/details.html	(from https://himsiunair.com/beranda?page=7)
16:12:39	10023/10023	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2009:12:36%20GMT	https://himsiunair.com/alumni?page=1	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/alumni2679.html	(from https://himsiunair.com/alumni?page=2)
16:12:42	356018/356018	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/aae0d5a73d126c1ef9fa8246008187b3.png	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/aae0d5a73d126c1ef9fa8246008187b3.png	(from https://himsiunair.com/beranda?page=6)
16:12:46	1286/1286	---MCZ	200	added ('OK')	text/css	date:Mon,%2029%20Jun%202020%2010:32:33%20GMT	https://himsiunair.com/css/admin/katalog/index.css	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/css/admin/katalog/index.css	(from https://himsiunair.com/katalog)
16:12:46	96785/96785	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/katalog/8/1540978603506.jpg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/katalog/8/1540978603506.jpg	(from https://himsiunair.com/katalog)
16:12:47	161481/161481	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/news/b228f7ae588e1fa49e45a215cf829429.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/news/b228f7ae588e1fa49e45a215cf829429.jpg	(from https://himsiunair.com/beranda?page=7)
16:12:50	1482/1482	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2009:12:49%20GMT	https://himsiunair.com/photos/4/foto-bulan-hitam-pernah-terjadi-menjelang-halloween.jpg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/photos/4/foto-bulan-hitam-pernah-terjadi-menjelang-halloween.jpg	(from https://himsiunair.com/berita/8/details)
16:12:51	87639/87639	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2019:59:54%20GMT	https://himsiunair.com/uploads/katalog/12/2.jpg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/uploads/katalog/12/2.jpg	(from https://himsiunair.com/katalog/12/view)
16:12:52	86659/86659	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2029%20Jun%202020%2010:32:34%20GMT	https://himsiunair.com/js/jquery-3.2.1.min.js	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/js/jquery-3.2.1.min.js	(from https://himsiunair.com/)
16:13:06	435859/435859	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Apr%202020%2008:32:07%20GMT	https://himsiunair.com/image/foto_bidang/INFOKOM.jpeg	C:/My%20Web%20Sites/Abdinesia%201/himsiunair.com/image/foto_bidang/INFOKOM.jpeg	(from https://himsiunair.com/)
